date,state,number
2009/01/01 00:00:00,Maranhão,19
2010/01/01 00:00:00,Maranhão,273
2011/01/01 00:00:00,Maranhão,73
2012/01/01 00:00:00,Maranhão,286
2013/01/01 00:00:00,Maranhão,100
2014/01/01 00:00:00,Maranhão,148
2015/01/01 00:00:00,Maranhão,194
2016/01/01 00:00:00,Maranhão,206
2017/01/01 00:00:00,Maranhão,142
1998/01/01 00:00:00,Maranhão,78
1999/01/01 00:00:00,Maranhão,32
2000/01/01 00:00:00,Maranhão,94
2001/01/01 00:00:00,Maranhão,100
2002/01/01 00:00:00,Maranhão,230
2003/01/01 00:00:00,Maranhão,338
2004/01/01 00:00:00,Maranhão,706
2005/01/01 00:00:00,Maranhão,529
2006/01/01 00:00:00,Maranhão,131
2007/01/01 00:00:00,Maranhão,515
2008/01/01 00:00:00,Maranhão,235
2009/01/01 00:00:00,Maranhão,279
2010/01/01 00:00:00,Maranhão,494
2011/01/01 00:00:00,Maranhão,602
2012/01/01 00:00:00,Maranhão,915
2013/01/01 00:00:00,Maranhão,498
2014/01/01 00:00:00,Maranhão,812
2015/01/01 00:00:00,Maranhão,887
2016/01/01 00:00:00,Maranhão,709
2017/01/01 00:00:00,Maranhão,885
1998/01/01 00:00:00,Maranhão,274
1999/01/01 00:00:00,Maranhão,258
2000/01/01 00:00:00,Maranhão,233
2001/01/01 00:00:00,Maranhão,549
2002/01/01 00:00:00,Maranhão,1.271
2003/01/01 00:00:00,Maranhão,1.103
2004/01/01 00:00:00,Maranhão,1.366
2005/01/01 00:00:00,Maranhão,1.152
2006/01/01 00:00:00,Maranhão,512
2007/01/01 00:00:00,Maranhão,1.205
2008/01/01 00:00:00,Maranhão,502
2009/01/01 00:00:00,Maranhão,972
2010/01/01 00:00:00,Maranhão,2.323
2011/01/01 00:00:00,Maranhão,1.024
2012/01/01 00:00:00,Maranhão,3.548
2013/01/01 00:00:00,Maranhão,1.111
2014/01/01 00:00:00,Maranhão,2.068
2015/01/01 00:00:00,Maranhão,1.642
2016/01/01 00:00:00,Maranhão,2.096
2017/01/01 00:00:00,Maranhão,2.521
1998/01/01 00:00:00,Maranhão,1.176
1999/01/01 00:00:00,Maranhão,895
2000/01/01 00:00:00,Maranhão,839
2001/01/01 00:00:00,Maranhão,2.037
2002/01/01 00:00:00,Maranhão,3.481
2003/01/01 00:00:00,Maranhão,2.023
2004/01/01 00:00:00,Maranhão,1.889
2005/01/01 00:00:00,Maranhão,2.239
2006/01/01 00:00:00,Maranhão,1.382
2007/01/01 00:00:00,Maranhão,8.409
2008/01/01 00:00:00,Maranhão,713
2009/01/01 00:00:00,Maranhão,1.766
2010/01/01 00:00:00,Maranhão,6.353
2011/01/01 00:00:00,Maranhão,2.138
2012/01/01 00:00:00,Maranhão,10.395
2013/01/01 00:00:00,Maranhão,2.098
2014/01/01 00:00:00,Maranhão,5.592
2015/01/01 00:00:00,Maranhão,5.428
2016/01/01 00:00:00,Maranhão,3.723
2017/01/01 00:00:00,Maranhão,3.875
1998/01/01 00:00:00,Maranhão,3.935
1999/01/01 00:00:00,Maranhão,1.739
2000/01/01 00:00:00,Maranhão,1.365
2001/01/01 00:00:00,Maranhão,4.618
2002/01/01 00:00:00,Maranhão,3.181
2003/01/01 00:00:00,Maranhão,5.878
2004/01/01 00:00:00,Maranhão,4.673
2005/01/01 00:00:00,Maranhão,6.292
2006/01/01 00:00:00,Maranhão,2.907
2007/01/01 00:00:00,Maranhão,8.524
2008/01/01 00:00:00,Maranhão,2.761
2009/01/01 00:00:00,Maranhão,2.404
2010/01/01 00:00:00,Maranhão,9.795
2011/01/01 00:00:00,Maranhão,4.632
2012/01/01 00:00:00,Maranhão,7.626
2013/01/01 00:00:00,Maranhão,3.88
2014/01/01 00:00:00,Maranhão,4.373
2015/01/01 00:00:00,Maranhão,6.423
2016/01/01 00:00:00,Maranhão,3.166
2017/01/01 00:00:00,Maranhão,14.825
1998/01/01 00:00:00,Maranhão,5.137
1999/01/01 00:00:00,Maranhão,3.208
2000/01/01 00:00:00,Maranhão,2.654
2001/01/01 00:00:00,Maranhão,6.661
2002/01/01 00:00:00,Maranhão,5.182
2003/01/01 00:00:00,Maranhão,6.085
2004/01/01 00:00:00,Maranhão,3.604
2005/01/01 00:00:00,Maranhão,6.472
2006/01/01 00:00:00,Maranhão,3.024
2007/01/01 00:00:00,Maranhão,4.772
2008/01/01 00:00:00,Maranhão,3.498
2009/01/01 00:00:00,Maranhão,1.861
2010/01/01 00:00:00,Maranhão,3.228
2011/01/01 00:00:00,Maranhão,2.404
2012/01/01 00:00:00,Maranhão,5
2013/01/01 00:00:00,Maranhão,2.918
2014/01/01 00:00:00,Maranhão,5.812
2015/01/01 00:00:00,Maranhão,6.746
2016/01/01 00:00:00,Maranhão,5.351
2017/01/01 00:00:00,Maranhão,6.011
1998/01/01 00:00:00,Maranhão,2.237
1999/01/01 00:00:00,Maranhão,1.494
2000/01/01 00:00:00,Maranhão,2.267
2001/01/01 00:00:00,Maranhão,3.525
2002/01/01 00:00:00,Maranhão,5.83
2003/01/01 00:00:00,Maranhão,4.929
2004/01/01 00:00:00,Maranhão,6.398
2005/01/01 00:00:00,Maranhão,4.769
2006/01/01 00:00:00,Maranhão,2.004
2007/01/01 00:00:00,Maranhão,2.297
2008/01/01 00:00:00,Maranhão,2.331
2009/01/01 00:00:00,Maranhão,5
2010/01/01 00:00:00,Maranhão,4.005
2011/01/01 00:00:00,Maranhão,2.261
2012/01/01 00:00:00,Maranhão,2.01
2013/01/01 00:00:00,Maranhão,2.529
2014/01/01 00:00:00,Maranhão,3.869
2015/01/01 00:00:00,Maranhão,4.35
2016/01/01 00:00:00,Maranhão,3.982
2017/01/01 00:00:00,Maranhão,2.3
1998/01/01 00:00:00,Maranhão,1.399
1999/01/01 00:00:00,Maranhão,1.001
2000/01/01 00:00:00,Maranhão,1.461
2001/01/01 00:00:00,Maranhão,1.296
2002/01/01 00:00:00,Maranhão,2.165
2003/01/01 00:00:00,Maranhão,2.424
2004/01/01 00:00:00,Maranhão,3.255
2005/01/01 00:00:00,Maranhão,1.66
2006/01/01 00:00:00,Maranhão,1.052
2007/01/01 00:00:00,Maranhão,800
2008/01/01 00:00:00,Maranhão,1.101
2009/01/01 00:00:00,Maranhão,1.768
2010/01/01 00:00:00,Maranhão,1.803
2011/01/01 00:00:00,Maranhão,1.629
2012/01/01 00:00:00,Maranhão,1.296
2013/01/01 00:00:00,Maranhão,2.692
2014/01/01 00:00:00,Maranhão,2.4
2015/01/01 00:00:00,Maranhão,3.706
2016/01/01 00:00:00,Maranhão,1.577
1998/01/01 00:00:00,Mato Grosso,0
1999/01/01 00:00:00,Mato Grosso,39
2000/01/01 00:00:00,Mato Grosso,44
2001/01/01 00:00:00,Mato Grosso,44
2002/01/01 00:00:00,Mato Grosso,172
2003/01/01 00:00:00,Mato Grosso,896
2004/01/01 00:00:00,Mato Grosso,301
2005/01/01 00:00:00,Mato Grosso,438
2006/01/01 00:00:00,Mato Grosso,947
2007/01/01 00:00:00,Mato Grosso,476
2008/01/01 00:00:00,Mato Grosso,245
2009/01/01 00:00:00,Mato Grosso,527
2010/01/01 00:00:00,Mato Grosso,298
2011/01/01 00:00:00,Mato Grosso,171
2012/01/01 00:00:00,Mato Grosso,166
2013/01/01 00:00:00,Mato Grosso,269
2014/01/01 00:00:00,Mato Grosso,315
2015/01/01 00:00:00,Mato Grosso,960
2016/01/01 00:00:00,Mato Grosso,374
2017/01/01 00:00:00,Mato Grosso,482
1998/01/01 00:00:00,Mato Grosso,0
1999/01/01 00:00:00,Mato Grosso,28
2000/01/01 00:00:00,Mato Grosso,35
2001/01/01 00:00:00,Mato Grosso,54
2002/01/01 00:00:00,Mato Grosso,22
2003/01/01 00:00:00,Mato Grosso,592
2004/01/01 00:00:00,Mato Grosso,272
2005/01/01 00:00:00,Mato Grosso,871
2006/01/01 00:00:00,Mato Grosso,383
2007/01/01 00:00:00,Mato Grosso,213
2008/01/01 00:00:00,Mato Grosso,180
2009/01/01 00:00:00,Mato Grosso,248
2010/01/01 00:00:00,Mato Grosso,431
2011/01/01 00:00:00,Mato Grosso,119
2012/01/01 00:00:00,Mato Grosso,193
2013/01/01 00:00:00,Mato Grosso,375
2014/01/01 00:00:00,Mato Grosso,199
2015/01/01 00:00:00,Mato Grosso,542
2016/01/01 00:00:00,Mato Grosso,1.05
2017/01/01 00:00:00,Mato Grosso,337
1998/01/01 00:00:00,Mato Grosso,0
1999/01/01 00:00:00,Mato Grosso,18
2000/01/01 00:00:00,Mato Grosso,60
2001/01/01 00:00:00,Mato Grosso,24
2002/01/01 00:00:00,Mato Grosso,103
2003/01/01 00:00:00,Mato Grosso,554
2004/01/01 00:00:00,Mato Grosso,743
2005/01/01 00:00:00,Mato Grosso,362
2006/01/01 00:00:00,Mato Grosso,448
2007/01/01 00:00:00,Mato Grosso,476
2008/01/01 00:00:00,Mato Grosso,180
2009/01/01 00:00:00,Mato Grosso,325
2010/01/01 00:00:00,Mato Grosso,605
2011/01/01 00:00:00,Mato Grosso,252
2012/01/01 00:00:00,Mato Grosso,423
2013/01/01 00:00:00,Mato Grosso,563
2014/01/01 00:00:00,Mato Grosso,655
2015/01/01 00:00:00,Mato Grosso,705
2016/01/01 00:00:00,Mato Grosso,1.085
2017/01/01 00:00:00,Mato Grosso,719
1998/01/01 00:00:00,Mato Grosso,0
1999/01/01 00:00:00,Mato Grosso,76
2000/01/01 00:00:00,Mato Grosso,59
2001/01/01 00:00:00,Mato Grosso,309
2002/01/01 00:00:00,Mato Grosso,641
2003/01/01 00:00:00,Mato Grosso,903
2004/01/01 00:00:00,Mato Grosso,441
2005/01/01 00:00:00,Mato Grosso,372
2006/01/01 00:00:00,Mato Grosso,161
2007/01/01 00:00:00,Mato Grosso,79
2008/01/01 00:00:00,Mato Grosso,274
2009/01/01 00:00:00,Mato Grosso,169
2010/01/01 00:00:00,Mato Grosso,769
2011/01/01 00:00:00,Mato Grosso,345
2012/01/01 00:00:00,Mato Grosso,521
2013/01/01 00:00:00,Mato Grosso,338
2014/01/01 00:00:00,Mato Grosso,859
2015/01/01 00:00:00,Mato Grosso,947
2016/01/01 00:00:00,Mato Grosso,1.77
2017/01/01 00:00:00,Mato Grosso,606
1998/01/01 00:00:00,Mato Grosso,0
1999/01/01 00:00:00,Mato Grosso,731
2000/01/01 00:00:00,Mato Grosso,1.194
2001/01/01 00:00:00,Mato Grosso,1.193
2002/01/01 00:00:00,Mato Grosso,2.528
2003/01/01 00:00:00,Mato Grosso,942
2004/01/01 00:00:00,Mato Grosso,2.413
2005/01/01 00:00:00,Mato Grosso,1.641
2006/01/01 00:00:00,Mato Grosso,269
2007/01/01 00:00:00,Mato Grosso,359
2008/01/01 00:00:00,Mato Grosso,119
2009/01/01 00:00:00,Mato Grosso,516
2010/01/01 00:00:00,Mato Grosso,1.313
2011/01/01 00:00:00,Mato Grosso,547
2012/01/01 00:00:00,Mato Grosso,812
2013/01/01 00:00:00,Mato Grosso,739
2014/01/01 00:00:00,Mato Grosso,933
2015/01/01 00:00:00,Mato Grosso,541
2016/01/01 00:00:00,Mato Grosso,1.081
2017/01/01 00:00:00,Mato Grosso,845
1998/01/01 00:00:00,Mato Grosso,2.201
1999/01/01 00:00:00,Mato Grosso,2.201
2000/01/01 00:00:00,Mato Grosso,4.358
2001/01/01 00:00:00,Mato Grosso,6.665
2002/01/01 00:00:00,Mato Grosso,7.878
2003/01/01 00:00:00,Mato Grosso,4.313
2004/01/01 00:00:00,Mato Grosso,9.813
2005/01/01 00:00:00,Mato Grosso,2.294
2006/01/01 00:00:00,Mato Grosso,856
2007/01/01 00:00:00,Mato Grosso,1.339
2008/01/01 00:00:00,Mato Grosso,403
2009/01/01 00:00:00,Mato Grosso,979
2010/01/01 00:00:00,Mato Grosso,1.025
2011/01/01 00:00:00,Mato Grosso,974
2012/01/01 00:00:00,Mato Grosso,1.651
2013/01/01 00:00:00,Mato Grosso,1.213
2014/01/01 00:00:00,Mato Grosso,1.795
2015/01/01 00:00:00,Mato Grosso,1.402
2016/01/01 00:00:00,Mato Grosso,1.417
2017/01/01 00:00:00,Mato Grosso,2.041
1998/01/01 00:00:00,Mato Grosso,3.712
1999/01/01 00:00:00,Mato Grosso,3.926
2000/01/01 00:00:00,Mato Grosso,1.338
2001/01/01 00:00:00,Mato Grosso,1.555
2002/01/01 00:00:00,Mato Grosso,5.661
2003/01/01 00:00:00,Mato Grosso,5.435
2004/01/01 00:00:00,Mato Grosso,11.517
2005/01/01 00:00:00,Mato Grosso,4.172
2006/01/01 00:00:00,Mato Grosso,1.941
2007/01/01 00:00:00,Mato Grosso,1.79
2008/01/01 00:00:00,Mato Grosso,1.117
2009/01/01 00:00:00,Mato Grosso,1.613
2010/01/01 00:00:00,Mato Grosso,3.442
2011/01/01 00:00:00,Mato Grosso,1.061
2012/01/01 00:00:00,Mato Grosso,2.008
2013/01/01 00:00:00,Mato Grosso,1.63
2014/01/01 00:00:00,Mato Grosso,2.255
2015/01/01 00:00:00,Mato Grosso,1.533
2016/01/01 00:00:00,Mato Grosso,3.495
2017/01/01 00:00:00,Mato Grosso,2.79
1998/01/01 00:00:00,Mato Grosso,15.406
1999/01/01 00:00:00,Mato Grosso,18.566
2000/01/01 00:00:00,Mato Grosso,6.063
2001/01/01 00:00:00,Mato Grosso,7.762
2002/01/01 00:00:00,Mato Grosso,14.086
2003/01/01 00:00:00,Mato Grosso,11.132
2004/01/01 00:00:00,Mato Grosso,13.603
2005/01/01 00:00:00,Mato Grosso,11.57
2006/01/01 00:00:00,Mato Grosso,6.218
2007/01/01 00:00:00,Mato Grosso,14.453
2008/01/01 00:00:00,Mato Grosso,2.875
2009/01/01 00:00:00,Mato Grosso,2.25
2010/01/01 00:00:00,Mato Grosso,14.608
2011/01/01 00:00:00,Mato Grosso,2.628
2012/01/01 00:00:00,Mato Grosso,6.195
2013/01/01 00:00:00,Mato Grosso,3.568
2014/01/01 00:00:00,Mato Grosso,7.167
2015/01/01 00:00:00,Mato Grosso,5.112
2016/01/01 00:00:00,Mato Grosso,6.228
2017/01/01 00:00:00,Mato Grosso,6.229
1998/01/01 00:00:00,Mato Grosso,10.363
1999/01/01 00:00:00,Mato Grosso,11.729
2000/01/01 00:00:00,Mato Grosso,6.251
2001/01/01 00:00:00,Mato Grosso,8.49
2002/01/01 00:00:00,Mato Grosso,11.034
2003/01/01 00:00:00,Mato Grosso,15.79
2004/01/01 00:00:00,Mato Grosso,24.994
2005/01/01 00:00:00,Mato Grosso,20.551
2006/01/01 00:00:00,Mato Grosso,12.661
2007/01/01 00:00:00,Mato Grosso,25.963
2008/01/01 00:00:00,Mato Grosso,7.965
2009/01/01 00:00:00,Mato Grosso,3.129
2010/01/01 00:00:00,Mato Grosso,18.366
2011/01/01 00:00:00,Mato Grosso,6.332
2012/01/01 00:00:00,Mato Grosso,10.344
2013/01/01 00:00:00,Mato Grosso,5.576
2014/01/01 00:00:00,Mato Grosso,7.081
2015/01/01 00:00:00,Mato Grosso,11.068
2016/01/01 00:00:00,Mato Grosso,8.98
2017/01/01 00:00:00,Mato Grosso,23.945
1998/01/01 00:00:00,Mato Grosso,2.707
1999/01/01 00:00:00,Mato Grosso,6.109
2000/01/01 00:00:00,Mato Grosso,6.062
2001/01/01 00:00:00,Mato Grosso,6.543
2002/01/01 00:00:00,Mato Grosso,9.375
2003/01/01 00:00:00,Mato Grosso,5.341
2004/01/01 00:00:00,Mato Grosso,9.295
2005/01/01 00:00:00,Mato Grosso,7.765
2006/01/01 00:00:00,Mato Grosso,2.327
2007/01/01 00:00:00,Mato Grosso,4.89
2008/01/01 00:00:00,Mato Grosso,6.326
2009/01/01 00:00:00,Mato Grosso,2.579
2010/01/01 00:00:00,Mato Grosso,4.465
2011/01/01 00:00:00,Mato Grosso,2.01
2012/01/01 00:00:00,Mato Grosso,2.837
2013/01/01 00:00:00,Mato Grosso,1.986
2014/01/01 00:00:00,Mato Grosso,5.281
2015/01/01 00:00:00,Mato Grosso,6.49
2016/01/01 00:00:00,Mato Grosso,2.749
2017/01/01 00:00:00,Mato Grosso,4.8
1998/01/01 00:00:00,Mato Grosso,182
1999/01/01 00:00:00,Mato Grosso,842
2000/01/01 00:00:00,Mato Grosso,502
2001/01/01 00:00:00,Mato Grosso,373
2002/01/01 00:00:00,Mato Grosso,2.905
2003/01/01 00:00:00,Mato Grosso,2.097
2004/01/01 00:00:00,Mato Grosso,2.405
2005/01/01 00:00:00,Mato Grosso,1.368
2006/01/01 00:00:00,Mato Grosso,1.031
2007/01/01 00:00:00,Mato Grosso,299
2008/01/01 00:00:00,Mato Grosso,190
2009/01/01 00:00:00,Mato Grosso,588
2010/01/01 00:00:00,Mato Grosso,768
2011/01/01 00:00:00,Mato Grosso,1.103
2012/01/01 00:00:00,Mato Grosso,375
2013/01/01 00:00:00,Mato Grosso,1.064
2014/01/01 00:00:00,Mato Grosso,1.018
2015/01/01 00:00:00,Mato Grosso,1.93
2016/01/01 00:00:00,Mato Grosso,918
2017/01/01 00:00:00,Mato Grosso,813
1998/01/01 00:00:00,Mato Grosso,76
1999/01/01 00:00:00,Mato Grosso,47
2000/01/01 00:00:00,Mato Grosso,98
2001/01/01 00:00:00,Mato Grosso,37
2002/01/01 00:00:00,Mato Grosso,1.157
2003/01/01 00:00:00,Mato Grosso,1.622
2004/01/01 00:00:00,Mato Grosso,1.217
2005/01/01 00:00:00,Mato Grosso,246
2006/01/01 00:00:00,Mato Grosso,23
2007/01/01 00:00:00,Mato Grosso,81
2008/01/01 00:00:00,Mato Grosso,159
2009/01/01 00:00:00,Mato Grosso,171
2010/01/01 00:00:00,Mato Grosso,846
2011/01/01 00:00:00,Mato Grosso,431
2012/01/01 00:00:00,Mato Grosso,492
2013/01/01 00:00:00,Mato Grosso,447
2014/01/01 00:00:00,Mato Grosso,466
2015/01/01 00:00:00,Mato Grosso,1.777
2016/01/01 00:00:00,Mato Grosso,425
1998/01/01 00:00:00,Mato Grosso,0
1999/01/01 00:00:00,Mato Grosso,239
2000/01/01 00:00:00,Mato Grosso,326
2001/01/01 00:00:00,Mato Grosso,97
2002/01/01 00:00:00,Mato Grosso,304
2003/01/01 00:00:00,Mato Grosso,182
2004/01/01 00:00:00,Mato Grosso,258
2005/01/01 00:00:00,Mato Grosso,59
2006/01/01 00:00:00,Mato Grosso,59
2007/01/01 00:00:00,Mato Grosso,19
2008/01/01 00:00:00,Mato Grosso,63
2009/01/01 00:00:00,Mato Grosso,229
2010/01/01 00:00:00,Mato Grosso,72
2011/01/01 00:00:00,Mato Grosso,129
2012/01/01 00:00:00,Mato Grosso,201
2013/01/01 00:00:00,Mato Grosso,174
2014/01/01 00:00:00,Mato Grosso,197
2015/01/01 00:00:00,Mato Grosso,226
2016/01/01 00:00:00,Mato Grosso,127
2017/01/01 00:00:00,Mato Grosso,355
1998/01/01 00:00:00,Mato Grosso,0
1999/01/01 00:00:00,Mato Grosso,69
2000/01/01 00:00:00,Mato Grosso,81
2001/01/01 00:00:00,Mato Grosso,89
2002/01/01 00:00:00,Mato Grosso,98
2003/01/01 00:00:00,Mato Grosso,108
2004/01/01 00:00:00,Mato Grosso,169
2005/01/01 00:00:00,Mato Grosso,221
2006/01/01 00:00:00,Mato Grosso,104
2007/01/01 00:00:00,Mato Grosso,111
2008/01/01 00:00:00,Mato Grosso,78
2009/01/01 00:00:00,Mato Grosso,164
2010/01/01 00:00:00,Mato Grosso,157
2011/01/01 00:00:00,Mato Grosso,61
2012/01/01 00:00:00,Mato Grosso,112
2013/01/01 00:00:00,Mato Grosso,100
2014/01/01 00:00:00,Mato Grosso,139
2015/01/01 00:00:00,Mato Grosso,148
2016/01/01 00:00:00,Mato Grosso,187
2017/01/01 00:00:00,Mato Grosso,165
1998/01/01 00:00:00,Mato Grosso,0
1999/01/01 00:00:00,Mato Grosso,100
2000/01/01 00:00:00,Mato Grosso,23
2001/01/01 00:00:00,Mato Grosso,39
2002/01/01 00:00:00,Mato Grosso,115
2003/01/01 00:00:00,Mato Grosso,137
2004/01/01 00:00:00,Mato Grosso,225
2005/01/01 00:00:00,Mato Grosso,158
2006/01/01 00:00:00,Mato Grosso,137
2007/01/01 00:00:00,Mato Grosso,137
2008/01/01 00:00:00,Mato Grosso,97
2009/01/01 00:00:00,Mato Grosso,118
2010/01/01 00:00:00,Mato Grosso,149
2011/01/01 00:00:00,Mato Grosso,37
2012/01/01 00:00:00,Mato Grosso,169
2013/01/01 00:00:00,Mato Grosso,158
2014/01/01 00:00:00,Mato Grosso,95
2015/01/01 00:00:00,Mato Grosso,190
2016/01/01 00:00:00,Mato Grosso,143
2017/01/01 00:00:00,Mato Grosso,170
1998/01/01 00:00:00,Mato Grosso,0
1999/01/01 00:00:00,Mato Grosso,97
2000/01/01 00:00:00,Mato Grosso,90
2001/01/01 00:00:00,Mato Grosso,108
2002/01/01 00:00:00,Mato Grosso,230
2003/01/01 00:00:00,Mato Grosso,126
2004/01/01 00:00:00,Mato Grosso,97
2005/01/01 00:00:00,Mato Grosso,126
2006/01/01 00:00:00,Mato Grosso,51
2007/01/01 00:00:00,Mato Grosso,46
2008/01/01 00:00:00,Mato Grosso,72
2009/01/01 00:00:00,Mato Grosso,291
2010/01/01 00:00:00,Mato Grosso,136
2011/01/01 00:00:00,Mato Grosso,23
2012/01/01 00:00:00,Mato Grosso,97
2013/01/01 00:00:00,Mato Grosso,78
2014/01/01 00:00:00,Mato Grosso,129
2015/01/01 00:00:00,Mato Grosso,65
2016/01/01 00:00:00,Mato Grosso,161
2017/01/01 00:00:00,Mato Grosso,59
1998/01/01 00:00:00,Mato Grosso,0
1999/01/01 00:00:00,Mato Grosso,206
2000/01/01 00:00:00,Mato Grosso,127
2001/01/01 00:00:00,Mato Grosso,112
2002/01/01 00:00:00,Mato Grosso,88
2003/01/01 00:00:00,Mato Grosso,74
2004/01/01 00:00:00,Mato Grosso,25
2005/01/01 00:00:00,Mato Grosso,328
2006/01/01 00:00:00,Mato Grosso,99
2007/01/01 00:00:00,Mato Grosso,62
2008/01/01 00:00:00,Mato Grosso,34
2009/01/01 00:00:00,Mato Grosso,927
2010/01/01 00:00:00,Mato Grosso,105
2011/01/01 00:00:00,Mato Grosso,81
2012/01/01 00:00:00,Mato Grosso,157
2013/01/01 00:00:00,Mato Grosso,72
2014/01/01 00:00:00,Mato Grosso,70
2015/01/01 00:00:00,Mato Grosso,58
2016/01/01 00:00:00,Mato Grosso,97
2017/01/01 00:00:00,Mato Grosso,72
1998/01/01 00:00:00,Mato Grosso,82
1999/01/01 00:00:00,Mato Grosso,127
2000/01/01 00:00:00,Mato Grosso,157
2001/01/01 00:00:00,Mato Grosso,249
2002/01/01 00:00:00,Mato Grosso,517
2003/01/01 00:00:00,Mato Grosso,170
2004/01/01 00:00:00,Mato Grosso,394
2005/01/01 00:00:00,Mato Grosso,439
2006/01/01 00:00:00,Mato Grosso,89
2007/01/01 00:00:00,Mato Grosso,141
2008/01/01 00:00:00,Mato Grosso,24
2009/01/01 00:00:00,Mato Grosso,376
2010/01/01 00:00:00,Mato Grosso,149
2011/01/01 00:00:00,Mato Grosso,104
2012/01/01 00:00:00,Mato Grosso,96
2013/01/01 00:00:00,Mato Grosso,35
2014/01/01 00:00:00,Mato Grosso,84
2015/01/01 00:00:00,Mato Grosso,299
2016/01/01 00:00:00,Mato Grosso,120
2017/01/01 00:00:00,Mato Grosso,175
1998/01/01 00:00:00,Mato Grosso,360
1999/01/01 00:00:00,Mato Grosso,1.297
2000/01/01 00:00:00,Mato Grosso,160
2001/01/01 00:00:00,Mato Grosso,591
2002/01/01 00:00:00,Mato Grosso,935
2003/01/01 00:00:00,Mato Grosso,182
2004/01/01 00:00:00,Mato Grosso,529
2005/01/01 00:00:00,Mato Grosso,859
2006/01/01 00:00:00,Mato Grosso,289
2007/01/01 00:00:00,Mato Grosso,197
2008/01/01 00:00:00,Mato Grosso,116
2009/01/01 00:00:00,Mato Grosso,354
2010/01/01 00:00:00,Mato Grosso,589
2011/01/01 00:00:00,Mato Grosso,250
2012/01/01 00:00:00,Mato Grosso,538
2013/01/01 00:00:00,Mato Grosso,201
2014/01/01 00:00:00,Mato Grosso,193
2015/01/01 00:00:00,Mato Grosso,371
2016/01/01 00:00:00,Mato Grosso,687
2017/01/01 00:00:00,Mato Grosso,1.05
1998/01/01 00:00:00,Mato Grosso,228
1999/01/01 00:00:00,Mato Grosso,4.355
2000/01/01 00:00:00,Mato Grosso,530
2001/01/01 00:00:00,Mato Grosso,2.484
2002/01/01 00:00:00,Mato Grosso,3.984
2003/01/01 00:00:00,Mato Grosso,953
2004/01/01 00:00:00,Mato Grosso,1.408
2005/01/01 00:00:00,Mato Grosso,4.484
2006/01/01 00:00:00,Mato Grosso,1.129
2007/01/01 00:00:00,Mato Grosso,1.823
2008/01/01 00:00:00,Mato Grosso,456
2009/01/01 00:00:00,Mato Grosso,816
2010/01/01 00:00:00,Mato Grosso,1.721
2011/01/01 00:00:00,Mato Grosso,552
2012/01/01 00:00:00,Mato Grosso,2.951
2013/01/01 00:00:00,Mato Grosso,677
2014/01/01 00:00:00,Mato Grosso,312
2015/01/01 00:00:00,Mato Grosso,1.293
2016/01/01 00:00:00,Mato Grosso,1.481
2017/01/01 00:00:00,Mato Grosso,1.488
1998/01/01 00:00:00,Mato Grosso,457
1999/01/01 00:00:00,Mato Grosso,2.969
2000/01/01 00:00:00,Mato Grosso,510
2001/01/01 00:00:00,Mato Grosso,1.383
2002/01/01 00:00:00,Mato Grosso,2.252
2003/01/01 00:00:00,Mato Grosso,1.124
2004/01/01 00:00:00,Mato Grosso,2.511
2005/01/01 00:00:00,Mato Grosso,1.87
2006/01/01 00:00:00,Mato Grosso,1.078
2007/01/01 00:00:00,Mato Grosso,4.446
2008/01/01 00:00:00,Mato Grosso,1.62
2009/01/01 00:00:00,Mato Grosso,1.146
2010/01/01 00:00:00,Mato Grosso,1.505
2011/01/01 00:00:00,Mato Grosso,1.072
2012/01/01 00:00:00,Mato Grosso,2.264
2013/01/01 00:00:00,Mato Grosso,1.074
2014/01/01 00:00:00,Mato Grosso,365
2015/01/01 00:00:00,Mato Grosso,1.482
2016/01/01 00:00:00,Mato Grosso,2.383
2017/01/01 00:00:00,Mato Grosso,2.984
1998/01/01 00:00:00,Mato Grosso,576
1999/01/01 00:00:00,Mato Grosso,2.053
2000/01/01 00:00:00,Mato Grosso,657
2001/01/01 00:00:00,Mato Grosso,563
2002/01/01 00:00:00,Mato Grosso,2.173
2003/01/01 00:00:00,Mato Grosso,541
2004/01/01 00:00:00,Mato Grosso,960
2005/01/01 00:00:00,Mato Grosso,647
2006/01/01 00:00:00,Mato Grosso,244
2007/01/01 00:00:00,Mato Grosso,668
2008/01/01 00:00:00,Mato Grosso,432
2009/01/01 00:00:00,Mato Grosso,854
2010/01/01 00:00:00,Mato Grosso,597
2011/01/01 00:00:00,Mato Grosso,276
2012/01/01 00:00:00,Mato Grosso,652
2013/01/01 00:00:00,Mato Grosso,378
2014/01/01 00:00:00,Mato Grosso,581
2015/01/01 00:00:00,Mato Grosso,507
2016/01/01 00:00:00,Mato Grosso,1.2
2017/01/01 00:00:00,Mato Grosso,685
1998/01/01 00:00:00,Mato Grosso,306
1999/01/01 00:00:00,Mato Grosso,1.194
2000/01/01 00:00:00,Mato Grosso,274
2001/01/01 00:00:00,Mato Grosso,220
2002/01/01 00:00:00,Mato Grosso,1.47
2003/01/01 00:00:00,Mato Grosso,380
2004/01/01 00:00:00,Mato Grosso,208
2005/01/01 00:00:00,Mato Grosso,159
2006/01/01 00:00:00,Mato Grosso,83
2007/01/01 00:00:00,Mato Grosso,82
2008/01/01 00:00:00,Mato Grosso,50
